"","frames_relative_to_switch","sister","Position","hurp","Position_dx"
"783",3,"leading",8,0.102830278641823,0.728
"784",3,"leading",9,0.103512035104638,0.832
"785",3,"leading",10,0.103915671604971,0.936
"786",3,"leading",11,0.103727457597546,1.04
"787",3,"leading",12,0.103320781364303,1.144
"788",3,"leading",13,0.101100057233539,1.248
"789",3,"leading",14,0.0984752600785882,1.352
"790",3,"leading",15,0.0974823267770398,1.456
"791",3,"leading",16,0.0956602221015005,1.56
"792",3,"leading",17,0.0927098881964246,1.664
"793",3,"leading",18,0.0903415729847912,1.768
"794",3,"leading",19,0.0873850156242748,1.872
"795",3,"leading",20,0.0851218143587406,1.976
"796",3,"leading",21,0.0819596136582273,2.08
"797",3,"leading",22,0.0788771441460083,2.184
"798",3,"leading",23,0.0754145002676141,2.288
"799",3,"leading",24,0.0720992337303988,2.392
"800",3,"leading",25,0.0691796230324714,2.496
"801",3,"leading",26,0.0655967503883225,2.6
"802",3,"leading",27,0.0616265730749525,2.704
"803",3,"leading",28,0.0584415557534262,2.808
"804",3,"leading",29,0.0553617782131967,2.912
"805",3,"leading",30,0.0530552004717398,3.016
"806",3,"leading",31,0.0501178001167068,3.12
"807",4,"trailing",1,0.0375532226899953,0
"808",4,"trailing",2,0.0447180641377368,0.104
"809",4,"trailing",3,0.0495099088574768,0.208
"810",4,"trailing",4,0.0550033638991428,0.312
"811",4,"trailing",5,0.0622492554515932,0.416
"812",4,"trailing",6,0.0687458358362167,0.52
"813",4,"trailing",7,0.0742134292250493,0.624
"814",4,"trailing",8,0.0827115961373601,0.728
"815",4,"trailing",9,0.0893665983019341,0.832
"816",4,"trailing",10,0.0969961069789506,0.936
"817",4,"trailing",11,0.102371787821761,1.04
"818",4,"trailing",12,0.107532309664752,1.144
"819",4,"trailing",13,0.109869384317069,1.248
"820",4,"trailing",14,0.109012910390245,1.352
"821",4,"trailing",15,0.108131029442661,1.456
"822",4,"trailing",16,0.10552745891135,1.56
"823",4,"trailing",17,0.102176542493729,1.664
"824",4,"trailing",18,0.0980142722152168,1.768
"825",4,"trailing",19,0.0948130226017162,1.872
"826",4,"trailing",20,0.090971812815671,1.976
"827",4,"trailing",21,0.0865331710874603,2.08
"828",4,"trailing",22,0.0813901709317425,2.184
"829",4,"trailing",23,0.0768225043231037,2.288
"830",4,"trailing",24,0.0727143856524823,2.392
"831",4,"trailing",25,0.0685901716767728,2.496
"832",4,"trailing",26,0.0637461105268016,2.6
"833",4,"trailing",27,0.0594974597385239,2.704
"834",4,"trailing",28,0.0571147487577023,2.808
"835",4,"trailing",29,0.054294132564441,2.912
"836",4,"trailing",30,0.0506916794183067,3.016
"837",4,"trailing",31,0.0473282604264962,3.12
"838",4,"leading",1,0.0527555842719279,0
"839",4,"leading",2,0.0724009895143514,0.104
"840",4,"leading",3,0.0892339631728793,0.208
"841",4,"leading",4,0.100274183185703,0.312
"842",4,"leading",5,0.106675857346923,0.416
"843",4,"leading",6,0.110172704007461,0.52
"844",4,"leading",7,0.111896249645049,0.624
"845",4,"leading",8,0.111851267525993,0.728
"846",4,"leading",9,0.110938697004616,0.832
"847",4,"leading",10,0.110142064823237,0.936
"848",4,"leading",11,0.108252532517264,1.04
"849",4,"leading",12,0.106712704961385,1.144
"850",4,"leading",13,0.104642318742785,1.248
"851",4,"leading",14,0.102612827175672,1.352
"852",4,"leading",15,0.100591233245162,1.456
"853",4,"leading",16,0.0976859759695659,1.56
"854",4,"leading",17,0.0951852816232035,1.664
"855",4,"leading",18,0.0929940338352288,1.768
"856",4,"leading",19,0.0891871318621496,1.872
"857",4,"leading",20,0.0857263340715967,1.976
"858",4,"leading",21,0.0825517686390348,2.08
"859",4,"leading",22,0.078482028938174,2.184
"860",4,"leading",23,0.0754348221071358,2.288
"861",4,"leading",24,0.0719270243387699,2.392
"862",4,"leading",25,0.0679320563421267,2.496
"863",4,"leading",26,0.0641908960583456,2.6
"864",4,"leading",27,0.0614002753523372,2.704
"865",4,"leading",28,0.0591542452161602,2.808
"866",4,"leading",29,0.0567795836024831,2.912
"867",4,"leading",30,0.0533794225778647,3.016
"868",4,"leading",31,0.0515829567978308,3.12
"869",5,"trailing",1,0.0357770535648386,0
"870",5,"trailing",2,0.0407001960857536,0.104
"871",5,"trailing",3,0.0459995548416802,0.208
"872",5,"trailing",4,0.051838569388062,0.312
"873",5,"trailing",5,0.0586375932198693,0.416
"874",5,"trailing",6,0.0653117340031851,0.52
"875",5,"trailing",7,0.0708992120698111,0.624
"876",5,"trailing",8,0.0773208802113353,0.728
"877",5,"trailing",9,0.0839676826540489,0.832
"878",5,"trailing",10,0.0885553010471419,0.936
"879",5,"trailing",11,0.0930080203203474,1.04
"880",5,"trailing",12,0.0978312901105874,1.144
"881",5,"trailing",13,0.101753301538429,1.248
"882",5,"trailing",14,0.103523083110741,1.352
"883",5,"trailing",15,0.104061498383392,1.456
"884",5,"trailing",16,0.103466874888344,1.56
"885",5,"trailing",17,0.101185432391502,1.664
"886",5,"trailing",18,0.0985166092786646,1.768
"887",5,"trailing",19,0.0940156793879751,1.872
"888",5,"trailing",20,0.0901163794926914,1.976
"889",5,"trailing",21,0.0859576749468761,2.08
"890",5,"trailing",22,0.0829510848556369,2.184
"891",5,"trailing",23,0.0789025488439044,2.288
"892",5,"trailing",24,0.0751302353493875,2.392
"893",5,"trailing",25,0.0712317610741927,2.496
"894",5,"trailing",26,0.0666473913551973,2.6
"895",5,"trailing",27,0.0632337061332169,2.704
"896",5,"trailing",28,0.0602384122567176,2.808
"897",5,"trailing",29,0.0568216434439953,2.912
"898",5,"trailing",30,0.0537069518024773,3.016
"899",5,"trailing",31,0.0495822743411511,3.12
"900",5,"leading",1,0.0579753334418244,0
"901",5,"leading",2,0.0784090266020528,0.104
"902",5,"leading",3,0.0969842504132433,0.208
"903",5,"leading",4,0.10847938781273,0.312
"904",5,"leading",5,0.114313609898812,0.416
"905",5,"leading",6,0.11660073696826,0.52
"906",5,"leading",7,0.11696529449739,0.624
"907",5,"leading",8,0.11571861027885,0.728
"908",5,"leading",9,0.113869936961753,0.832
"909",5,"leading",10,0.112761188137571,0.936
"910",5,"leading",11,0.110935955123476,1.04
"911",5,"leading",12,0.108909739571255,1.144
"912",5,"leading",13,0.104385895704958,1.248
"913",5,"leading",14,0.102440812127089,1.352
"914",5,"leading",15,0.100468018135995,1.456
"915",5,"leading",16,0.0973557762023928,1.56
"916",5,"leading",17,0.094206538560382,1.664
"917",5,"leading",18,0.0925832240440169,1.768
"918",5,"leading",19,0.0898787545613398,1.872
"919",5,"leading",20,0.0858457505280151,1.976
"920",5,"leading",21,0.0814956737234946,2.08
"921",5,"leading",22,0.07679447532243,2.184
"922",5,"leading",23,0.0738550147138852,2.288
"923",5,"leading",24,0.0703131761520145,2.392
"924",5,"leading",25,0.0655221538258719,2.496
"925",5,"leading",26,0.0625991709586058,2.6
"926",5,"leading",27,0.0603852137053057,2.704
"927",5,"leading",28,0.056625934688885,2.808
"928",5,"leading",29,0.0529174301933577,2.912
"929",5,"leading",30,0.0498034283486858,3.016
"930",5,"leading",31,0.04804076655989,3.12
"931",6,"trailing",1,0.0375172512307852,0
"932",6,"trailing",2,0.0430529029369436,0.104
"933",6,"trailing",3,0.0484190556064873,0.208
"934",6,"trailing",4,0.0547726114404058,0.312
"935",6,"trailing",5,0.0608543660855904,0.416
"936",6,"trailing",6,0.0671769724684605,0.52
"937",6,"trailing",7,0.072824309004978,0.624
"938",6,"trailing",8,0.0800022686020405,0.728
"939",6,"trailing",9,0.0850603898913139,0.832
"940",6,"trailing",10,0.0878475030940141,0.936
"941",6,"trailing",11,0.0911767423000041,1.04
"942",6,"trailing",12,0.0943746800990864,1.144
"943",6,"trailing",13,0.0983595178854271,1.248
"944",6,"trailing",14,0.0998243519513331,1.352
"945",6,"trailing",15,0.10137947043836,1.456
"946",6,"trailing",16,0.101821106421372,1.56
"947",6,"trailing",17,0.100791267278029,1.664
"948",6,"trailing",18,0.100020621033863,1.768
"949",6,"trailing",19,0.0965120811678634,1.872
"950",6,"trailing",20,0.0943797049033666,1.976
"951",6,"trailing",21,0.090629845239983,2.08
"952",6,"trailing",22,0.0861493317105528,2.184
"953",6,"trailing",23,0.0824521651030847,2.288
"954",6,"trailing",24,0.0791583666485568,2.392
"955",6,"trailing",25,0.0753010503026272,2.496
"956",6,"trailing",26,0.0712574091498617,2.6
"957",6,"trailing",27,0.0673928128853288,2.704
"958",6,"trailing",28,0.0635242587298198,2.808
"959",6,"trailing",29,0.0589018134781492,2.912
"960",6,"trailing",30,0.0567505738259241,3.016
"961",6,"trailing",31,0.0536616900274317,3.12
"962",6,"leading",1,0.0628911849360727,0
"963",6,"leading",2,0.0841345574967751,0.104
"964",6,"leading",3,0.10339126760114,0.208
"965",6,"leading",4,0.115633460815007,0.312
"966",6,"leading",5,0.122010904373533,0.416
"967",6,"leading",6,0.121891501797871,0.52
"968",6,"leading",7,0.121221605361653,0.624
"969",6,"leading",8,0.121030847922391,0.728
"970",6,"leading",9,0.118187366944209,0.832
"971",6,"leading",10,0.115554621021258,0.936
"972",6,"leading",11,0.113037705242661,1.04
"973",6,"leading",12,0.110240483496647,1.144
"974",6,"leading",13,0.106501181949948,1.248
"975",6,"leading",14,0.10432778768209,1.352
"976",6,"leading",15,0.100413748614375,1.456
"977",6,"leading",16,0.0983386203649414,1.56
"978",6,"leading",17,0.0954686510197985,1.664
"979",6,"leading",18,0.09259218608195,1.768
"980",6,"leading",19,0.0894344331107571,1.872
"981",6,"leading",20,0.0858736973884171,1.976
"982",6,"leading",21,0.0817296380498208,2.08
"983",6,"leading",22,0.0773130554198599,2.184
"984",6,"leading",23,0.0733068476654238,2.288
"985",6,"leading",24,0.0688932350438723,2.392
"986",6,"leading",25,0.0666784174086304,2.496
"987",6,"leading",26,0.0640851337028542,2.6
"988",6,"leading",27,0.0601127370688416,2.704
"989",6,"leading",28,0.0567690970644916,2.808
"990",6,"leading",29,0.054016757560986,2.912
"991",6,"leading",30,0.0512833198872556,3.016
"992",6,"leading",31,0.0484651018334776,3.12
"993",7,"trailing",1,0.0376660141347757,0
"994",7,"trailing",2,0.0449379590072863,0.104
"995",7,"trailing",3,0.051077943599731,0.208
"996",7,"trailing",4,0.0572818183998473,0.312
"997",7,"trailing",5,0.0642232782635361,0.416
"998",7,"trailing",6,0.0700044920688196,0.52
"999",7,"trailing",7,0.0757854966203034,0.624
"1000",7,"trailing",8,0.0818562457245154,0.728
"1001",7,"trailing",9,0.0856080614329607,0.832
"1002",7,"trailing",10,0.0885355404843806,0.936
"1003",7,"trailing",11,0.090749201821244,1.04
"1004",7,"trailing",12,0.093790195454721,1.144
"1005",7,"trailing",13,0.0952134123802611,1.248
"1006",7,"trailing",14,0.096906940774396,1.352
"1007",7,"trailing",15,0.0981732738783173,1.456
"1008",7,"trailing",16,0.0979429228021432,1.56
"1009",7,"trailing",17,0.0974399651192365,1.664
"1010",7,"trailing",18,0.0966425254823473,1.768
"1011",7,"trailing",19,0.0949907168497316,1.872
"1012",7,"trailing",20,0.0923824747633326,1.976
"1013",7,"trailing",21,0.0891765933581297,2.08
"1014",7,"trailing",22,0.0855952505061072,2.184
"1015",7,"trailing",23,0.0830934329910111,2.288
"1016",7,"trailing",24,0.0810981766004207,2.392
"1017",7,"trailing",25,0.0772195381271827,2.496
"1018",7,"trailing",26,0.0732205792295011,2.6
"1019",7,"trailing",27,0.069399087129041,2.704
"1020",7,"trailing",28,0.0663313039030042,2.808
"1021",7,"trailing",29,0.0624887565479408,2.912
"1022",7,"trailing",30,0.0595805643030074,3.016
"1023",7,"trailing",31,0.0567966513835773,3.12
"1024",7,"leading",1,0.0629388554595366,0
"1025",7,"leading",2,0.085428293044524,0.104
"1026",7,"leading",3,0.104721856864066,0.208
"1027",7,"leading",4,0.117619668407276,0.312
"1028",7,"leading",5,0.121796893107568,0.416
"1029",7,"leading",6,0.122824462204373,0.52
"1030",7,"leading",7,0.122464866829923,0.624
"1031",7,"leading",8,0.122139832317041,0.728
"1032",7,"leading",9,0.119679181925041,0.832
"1033",7,"leading",10,0.117738104758013,0.936
"1034",7,"leading",11,0.115174352552307,1.04
"1035",7,"leading",12,0.111845727836057,1.144
"1036",7,"leading",13,0.108095316727397,1.248
"1037",7,"leading",14,0.105149233599509,1.352
"1038",7,"leading",15,0.101800941053729,1.456
"1039",7,"leading",16,0.0986237189590019,1.56
"1040",7,"leading",17,0.0957034117729029,1.664
"1041",7,"leading",18,0.0933851267993175,1.768
"1042",7,"leading",19,0.0884732632802603,1.872
"1043",7,"leading",20,0.0849109004404917,1.976
"1044",7,"leading",21,0.0811550883081153,2.08
"1045",7,"leading",22,0.0768645314878338,2.184
"1046",7,"leading",23,0.0725614663734924,2.288
"1047",7,"leading",24,0.0684828113953321,2.392
"1048",7,"leading",25,0.0663337707052721,2.496
"1049",7,"leading",26,0.0646899467817953,2.6
"1050",7,"leading",27,0.0600791333888232,2.704
"1051",7,"leading",28,0.0567797880105011,2.808
"1052",7,"leading",29,0.0542186294393064,2.912
"1053",7,"leading",30,0.0513722080209634,3.016
"1054",7,"leading",31,0.0481461545689379,3.12
"1055",8,"trailing",1,0.0430239619068489,0
"1056",8,"trailing",2,0.049797433778105,0.104
"1057",8,"trailing",3,0.0562949798778019,0.208
"1058",8,"trailing",4,0.0637044905392999,0.312
"1059",8,"trailing",5,0.0710980295008351,0.416
"1060",8,"trailing",6,0.0765981070401857,0.52
"1061",8,"trailing",7,0.0818315735260136,0.624
"1062",8,"trailing",8,0.0873235294129361,0.728
"1063",8,"trailing",9,0.0903026933086161,0.832
"1064",8,"trailing",10,0.094230235756929,0.936
"1065",8,"trailing",11,0.0961018900066308,1.04
"1066",8,"trailing",12,0.0977602695670929,1.144
"1067",8,"trailing",13,0.0984926001439896,1.248
"1068",8,"trailing",14,0.0990943171597324,1.352
"1069",8,"trailing",15,0.0991550160482925,1.456
"1070",8,"trailing",16,0.0997531693437566,1.56
"1071",8,"trailing",17,0.0993013078052088,1.664
"1072",8,"trailing",18,0.0985580297155123,1.768
"1073",8,"trailing",19,0.0972670847242266,1.872
"1074",8,"trailing",20,0.0946222199320696,1.976
"1075",8,"trailing",21,0.0920602953438515,2.08
"1076",8,"trailing",22,0.0896570723946062,2.184
"1077",8,"trailing",23,0.0875126237227915,2.288
"1078",8,"trailing",24,0.0844059769468567,2.392
"1079",8,"trailing",25,0.0816862212698193,2.496
"1080",8,"trailing",26,0.0779201596099705,2.6
"1081",8,"trailing",27,0.0748131020712305,2.704
"1082",8,"trailing",28,0.0717766051717608,2.808
"1083",8,"trailing",29,0.0698151466931963,2.912
"1084",8,"trailing",30,0.0672223359091471,3.016
"1085",8,"trailing",31,0.0635885460374288,3.12
"1086",8,"leading",1,0.0648366974481514,0
"1087",8,"leading",2,0.0877831803648183,0.104
"1088",8,"leading",3,0.106711465219751,0.208
"1089",8,"leading",4,0.119378248767621,0.312
"1090",8,"leading",5,0.126707336360328,0.416
"1091",8,"leading",6,0.128040764678705,0.52
"1092",8,"leading",7,0.127722418427512,0.624
"1093",8,"leading",8,0.125973999865365,0.728
"1094",8,"leading",9,0.122655644358417,0.832
"1095",8,"leading",10,0.120513310957228,0.936
"1096",8,"leading",11,0.117433512868605,1.04
"1097",8,"leading",12,0.114477137295714,1.144
"1098",8,"leading",13,0.111683244476733,1.248
"1099",8,"leading",14,0.107713313974963,1.352
"1100",8,"leading",15,0.104855818176491,1.456
"1101",8,"leading",16,0.101813665176873,1.56
"1102",8,"leading",17,0.0972415781119225,1.664
"1103",8,"leading",18,0.0947372768384152,1.768
"1104",8,"leading",19,0.0909180135079286,1.872
"1105",8,"leading",20,0.0880529460001,1.976
"1106",8,"leading",21,0.0845989725330101,2.08
"1107",8,"leading",22,0.0799435272748582,2.184
"1108",8,"leading",23,0.0763888447051683,2.288
"1109",8,"leading",24,0.0716383200918634,2.392
"1110",8,"leading",25,0.0698434560187683,2.496
"1111",8,"leading",26,0.0674772549098826,2.6
"1112",8,"leading",27,0.063661057222462,2.704
"1113",8,"leading",28,0.0607627976517722,2.808
"1114",8,"leading",29,0.0575374475525536,2.912
"1115",8,"leading",30,0.0533008610338923,3.016
"1116",8,"leading",31,0.0513253480428742,3.12
"1117",9,"trailing",1,0.0442010699938113,0
"1118",9,"trailing",2,0.0509608558446961,0.104
"1119",9,"trailing",3,0.0578246570302458,0.208
"1120",9,"trailing",4,0.0655456548448949,0.312
"1121",9,"trailing",5,0.0722986783430342,0.416
"1122",9,"trailing",6,0.0791737316038954,0.52
"1123",9,"trailing",7,0.0848179942337168,0.624
"1124",9,"trailing",8,0.0897601034632269,0.728
"1125",9,"trailing",9,0.0940847388369001,0.832
"1126",9,"trailing",10,0.0968815721117327,0.936
"1127",9,"trailing",11,0.099193640003967,1.04
"1128",9,"trailing",12,0.100943063445732,1.144
"1129",9,"trailing",13,0.101788345152819,1.248
"1130",9,"trailing",14,0.100964093859592,1.352
"1131",9,"trailing",15,0.101165945448952,1.456
"1132",9,"trailing",16,0.101213984712302,1.56
"1133",9,"trailing",17,0.101101575056625,1.664
"1134",9,"trailing",18,0.100015701777474,1.768
"1135",9,"trailing",19,0.0986514491959621,1.872
"1136",9,"trailing",20,0.0956783397167106,1.976
"1137",9,"trailing",21,0.0937249029847243,2.08
"1138",9,"trailing",22,0.0912932682420887,2.184
"1139",9,"trailing",23,0.0883855851047674,2.288
"1140",9,"trailing",24,0.0861493228117832,2.392
"1141",9,"trailing",25,0.0832784072544299,2.496
"1142",9,"trailing",26,0.0810414666735974,2.6
"1143",9,"trailing",27,0.078180814197006,2.704
"1144",9,"trailing",28,0.0748965254619797,2.808
"1145",9,"trailing",29,0.0735238323095356,2.912
"1146",9,"trailing",30,0.0710281434070015,3.016
"1147",9,"trailing",31,0.068188599018378,3.12
"1148",9,"leading",1,0.0651977920260559,0
"1149",9,"leading",2,0.0862644805113536,0.104
"1150",9,"leading",3,0.1045230105121,0.208
"1151",9,"leading",4,0.11765455864806,0.312
"1152",9,"leading",5,0.124459991795966,0.416
"1153",9,"leading",6,0.127313566506491,0.52
"1154",9,"leading",7,0.129249953482128,0.624
"1155",9,"leading",8,0.127859214726577,0.728
"1156",9,"leading",9,0.124481373226547,0.832
"1157",9,"leading",10,0.122173037529494,0.936
"1158",9,"leading",11,0.117328776594834,1.04
"1159",9,"leading",12,0.115474394216225,1.144
"1160",9,"leading",13,0.112036386157331,1.248
"1161",9,"leading",14,0.107461439561865,1.352
"1162",9,"leading",15,0.105365738826952,1.456
"1163",9,"leading",16,0.100870657286408,1.56
"1164",9,"leading",17,0.0963350083296979,1.664
"1165",9,"leading",18,0.0934485701230363,1.768
"1166",9,"leading",19,0.0893450863269424,1.872
"1167",9,"leading",20,0.0855366384359104,1.976
"1168",9,"leading",21,0.0815157787600125,2.08
"1169",9,"leading",22,0.0790366422234525,2.184
"1170",9,"leading",23,0.0749982527296293,2.288
"1171",9,"leading",24,0.0711332360382092,2.392
"1172",9,"leading",25,0.0682256829471176,2.496
"1173",9,"leading",26,0.0653907836212166,2.6
"1174",9,"leading",27,0.0619752182656917,2.704
"1175",9,"leading",28,0.0589705045419989,2.808
"1176",9,"leading",29,0.0562254412606153,2.912
"1177",9,"leading",30,0.0527507201732853,3.016
"1178",9,"leading",31,0.0506938491689798,3.12
